Symbol,revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
TSLA,936.789,231.496,-183.662,-229.858,-229.858,1935.09,1935.09,1426.036,2998.795,4937.305,4464.536,84.166,7547.497,2553.771,6232.841,1314.656,7547.497,-229.858,-203.34,-392.403,-73.296,-392.403,-595.743,1314.656,1314.656,0.25,5.74,1963.52,2015-09
TSLA,1214.38,218.564,-260.333,-320.397,-320.397,1966.995,1966.995,1196.908,2782.006,5765.863,5194.737,78.38,8067.939,2811.035,6984.235,1083.704,8067.939,-320.397,-29.849,-411.222,-116.61,-411.222,-441.071,1083.704,1070.888,0.18,7.44,1971.38,2015-12
TSLA,1147.048,252.468,-248.224,-282.267,-282.267,1990.14,1990.14,1441.789,3239.543,6510.313,5837.224,114.935,9191.702,3187.699,8221.337,970.365,9191.702,-282.267,-249.605,-216.859,-91.764,-216.859,-466.464,970.365,970.365,0.22,9.47,2007.87,2016-03
TSLA,1270.017,274.776,-238.04,-293.188,-293.188,2099.745,2099.745,3246.301,5203.705,7310.962,6526.976,138.271,11868.952,3766.404,9348.658,2520.294,11868.952,-293.188,150.336,-294.72,-54.808,-294.72,-144.384,2520.294,2520.294,0.22,4.71,2220.23,2016-06
TSLA,2298.436,636.735,85.622,21.878,21.878,2234.865,2354.025,3084.257,5172.412,8170.451,7258.345,161.64,12592.397,4082.39,9911.909,2680.488,12592.397,21.878,423.649,-247.611,366.09,-247.611,176.038,2680.488,2680.488,0.28,4.7,2247.38,2016-09
TSLA,2284.631,435.278,-266.698,-121.337,-121.337,2326.575,2326.575,3393.216,6259.796,16054.559,15036.917,991.218,22664.076,5827.005,16758.951,5905.125,22664.076,-219.469,-448.209,-681.281,60.241,-681.281,-1129.49,5905.125,5528.98,0.19,3.84,2423.42,2016-12
TSLA,2696.27,667.946,-257.549,-330.277,-330.277,2431.935,2431.935,4006.593,7027.889,17787.289,16555.136,1041.109,25053.726,6245.439,18892.636,6161.09,25053.726,-397.181,-69.811,-772.572,119.053,-772.572,-842.383,6161.09,5731.498,0.25,4.07,2462.46,2017-03
TSLA,2789.557,666.615,-240.916,-336.397,-336.397,2478.18,2478.18,3035.924,6359.444,19672.101,18218.554,1041.094,26043.705,6546.355,19461.59,6582.115,26043.705,-401.427,-200.172,-1157.912,148.255,-1157.912,-1358.084,6582.115,6157.502,0.24,3.96,2502.95,2017-06
TSLA,2984.675,449.14,-535.48,-619.376,-619.376,2509.41,2509.41,3530.03,7068.733,21220.728,19516.596,1104.271,28107.074,6468.94,21929.414,6177.66,28107.074,-671.163,-300.562,-1244.727,-134.856,-1244.727,-1545.289,6177.66,5760.186,0.15,4.55,2520.25,2017-09
TSLA,3288.498,439.299,-598.055,-675.95,-675.95,2539.635,2539.635,3367.914,6570.52,22435.52,20491.616,1171.497,28655.372,7674.67,23023.05,5632.322,28655.372,-771.229,509.545,-905.789,-128.452,-905.789,-396.244,5632.322,5210.583,0.13,5.09,2531.96,2017-12
TSLA,3408.751,456.526,-596.974,-709.551,-709.551,2537.19,2537.19,2665.673,6383.92,21457.645,19180.724,1299.073,27271.429,8650.359,21551.023,5720.406,27271.429,-784.627,-398.376,-728.637,-180.741,-728.637,-1127.013,5720.406,5312.694,0.13,4.77,2546.25,2018-03
TSLA,4002.231,618.93,-517.958,-717.539,-717.539,2549.955,2549.955,2236.424,6699.797,22129.591,19591.426,1254.087,27910.0,9141.362,22642.887,5267.113,27910.0,-742.706,-129.664,-677.213,-32.703,-677.213,-806.877,5267.113,4902.423,0.15,5.3,2557.74,2018-06
TSLA,6824.0,1524.0,443.0,311.0,311.0,2565.0,2670.0,2967.504,7920.491,22627.348,19733.969,1251.551,29262.713,9775.324,23409.144,5853.569,29262.713,254.333,1391.04,-559.15,945.512,-559.15,831.89,5853.569,5496.867,0.22,5.0,2573.67,2018-09
TSLA,7226.0,1443.0,419.0,140.0,140.0,2586.0,2586.0,3686.0,8307.0,30148.0,19691.0,1392.0,29740.0,9993.0,23427.0,6313.0,29740.0,210.0,1235.0,-354.0,916.0,-354.0,881.0,6313.0,5963.0,0.2,4.71,2589.04,2018-12
TSLA,4541.0,566.0,-478.0,-702.0,-702.0,2595.0,2595.0,2198.169,7677.822,22787.24,19318.095,1568.727,28912.524,9242.8,22874.618,6037.906,28912.524,-668.0,-640.0,-305.0,-10.0,-305.0,-945.0,6037.906,5690.026,0.12,4.79,2605.23,2019-03
TSLA,6350.0,921.0,-50.0,-408.0,-408.0,2655.0,2655.0,4954.74,10181.952,23457.295,19600.979,1608.833,31872.597,9588.773,24722.136,7150.461,31872.597,-389.0,864.0,-268.0,529.0,-268.0,596.0,7150.461,6669.628,0.15,4.46,2686.77,2019-06
TSLA,6303.0,1191.0,261.0,143.0,143.0,2691.0,2766.0,5338.0,10940.0,24039.0,19845.0,1473.0,32795.0,10146.0,25313.0,7482.0,32795.0,150.0,756.0,-410.0,791.0,-410.0,346.0,7482.0,6945.0,0.19,4.38,2700.0,2019-09
TSLA,7384.0,1391.0,347.0,105.0,105.0,2706.0,2706.0,6268.0,12103.0,24656.0,20199.0,1470.0,34309.0,10667.0,26199.0,8110.0,34309.0,132.0,1425.0,-449.0,924.0,-449.0,976.0,8110.0,7573.0,0.19,4.23,2715.93,2019-12
TSLA,5985.0,1234.0,283.0,16.0,16.0,2745.0,2982.0,8080.0,14893.0,25321.0,20468.0,1373.0,37250.0,11986.0,26578.0,10672.0,37250.0,68.0,-440.0,-481.0,836.0,-481.0,-921.0,10672.0,10156.0,0.21,3.49,2775.0,2020-03
TSLA,6036.0,1267.0,327.0,104.0,104.0,2784.0,3108.0,8615.0,15336.0,26145.0,20876.0,1415.0,38135.0,12270.0,26798.0,11337.0,38135.0,129.0,964.0,-566.0,894.0,-566.0,398.0,11337.0,10829.0,0.21,3.36,2794.79,2020-06
TSLA,8771.0,2063.0,809.0,300.0,300.0,2811.0,3315.0,14531.0,21744.0,27701.0,21990.0,1436.0,45691.0,13302.0,28191.0,17500.0,45691.0,369.0,2400.0,-1021.0,1393.0,-1021.0,1379.0,17500.0,16979.0,0.24,2.61,2843.56,2020-09
TSLA,10744.0,2066.0,575.0,301.0,301.0,2853.0,3465.0,19384.0,26717.0,29447.0,23375.0,1536.0,52148.0,14248.0,28469.0,23679.0,52148.0,296.0,3019.0,-1164.0,1193.0,-1164.0,1855.0,23679.0,23159.0,0.19,2.2,2880.0,2020-12
TSLA,10389.0,2215.0,493.0,438.0,438.0,2883.0,3399.0,17141.0,24705.0,30233.0,24844.0,1587.0,52972.0,14877.0,28507.0,24465.0,52972.0,464.0,1641.0,-1360.0,1114.0,-1360.0,281.0,24465.0,23960.0,0.21,2.17,2889.0,2021-03
TSLA,11958.0,2884.0,1335.0,1142.0,1142.0,2913.0,3357.0,16229.0,24693.0,32854.0,27030.0,1626.0,55146.0,16371.0,28896.0,26250.0,55146.0,1178.0,2124.0,-1515.0,2016.0,-1515.0,609.0,26250.0,25764.0,0.24,2.1,2952.0,2021-06
TSLA,13757.0,3660.0,2055.0,1618.0,1618.0,2993.0,3369.0,16065.0,25002.0,35480.0,29248.0,1854.0,57834.0,18051.0,29340.0,28494.0,57834.0,1659.0,3147.0,-1825.0,2816.0,-1825.0,1322.0,28494.0,28024.0,0.27,2.03,3012.0,2021-09
TSLA,17719.0,4847.0,2613.0,2321.0,2321.0,3039.0,3375.0,17576.0,27100.0,39094.0,31176.0,2138.0,62131.0,19705.0,30548.0,31583.0,62131.0,2343.0,4585.0,-1814.0,3461.0,-1814.0,2771.0,31583.0,29866.0,0.27,1.97,3099.0,2021-12
TSLA,18756.0,5460.0,3603.0,3318.0,3318.0,3102.0,3471.0,17505.0,29050.0,39905.0,32639.0,2634.0,66038.0,21455.0,30632.0,35406.0,66038.0,3280.0,3995.0,-1772.0,4483.0,-1772.0,2223.0,35406.0,33691.0,0.29,1.87,3108.0,2022-03
TSLA,16934.0,4234.0,2606.0,2259.0,2259.0,3111.0,3465.0,18324.0,31222.0,41471.0,33684.0,2952.0,68513.0,21821.0,30855.0,37658.0,68513.0,2269.0,2351.0,-1730.0,3528.0,-1730.0,621.0,37658.0,37003.0,0.25,1.82,3123.0,2022-06
TSLA,21454.0,5382.0,3688.0,3292.0,3292.0,3146.0,3468.0,19532.0,35990.0,42884.0,34563.0,3236.0,74426.0,24611.0,33302.0,41124.0,74426.0,3331.0,5100.0,-1803.0,4644.0,-1803.0,3297.0,41124.0,40487.0,0.25,1.81,3158.0,2022-09
RIVN,54.0,-383.0,-2454.0,-2461.0,-2461.0,900.0,900.0,18133.0,18559.0,3644.0,3411.0,324.0,22294.0,1313.0,2780.0,19514.0,22294.0,-2461.0,-1086.0,-456.0,-2341.0,-456.0,-1542.0,19514.0,19514.0,-7.09,1.14,900.0,2021-12
RIVN,95.0,-502.0,-1579.0,-1593.0,-1593.0,901.0,901.0,16432.0,17046.0,4038.0,3666.0,585.0,21297.0,1524.0,3037.0,18260.0,21297.0,-1593.0,-1034.0,-418.0,-1461.0,-418.0,-1452.0,18260.0,18260.0,-5.28,1.17,901.0,2022-03
RIVN,364.0,-704.0,-1708.0,-1712.0,-1712.0,908.0,908.0,14923.0,15732.0,4335.0,3812.0,627.0,20171.0,1753.0,3303.0,16868.0,20171.0,-1712.0,-1204.0,-359.0,-1547.0,-359.0,-1563.0,16868.0,16868.0,-1.93,1.2,916.0,2022-06
RIVN,536.0,-917.0,-1774.0,-1724.0,-1724.0,918.0,918.0,13272.0,14424.0,4647.0,3959.0,640.0,19023.0,2109.0,3686.0,15337.0,19023.0,-1724.0,-1368.0,-298.0,-1600.0,-298.0,-1666.0,15337.0,15337.0,-1.71,1.24,916.191,2022-09
META,1184.0,817.0,-743.0,-157.0,-157.0,1879.0,1879.0,2098.0,11967.0,2734.0,2105.0,47.0,14928.0,1034.0,1619.0,13309.0,14928.0,-157.0,240.0,-413.0,-604.0,-413.0,-173.0,13309.0,12500.0,0.69,1.12,2142.0,2012-06
META,1262.0,940.0,377.0,-59.0,-59.0,2420.0,2420.0,2478.0,12285.0,3023.0,2289.0,41.0,16038.0,1080.0,1864.0,14174.0,16038.0,-59.0,250.0,-171.0,553.0,-171.0,79.0,14174.0,12751.0,0.74,1.13,2166.0,2012-09
META,1585.0,1188.0,523.0,64.0,64.0,2372.0,3012.0,2384.0,11267.0,3273.0,2391.0,57.0,15103.0,1052.0,3348.0,11755.0,15103.0,64.0,681.0,-198.0,747.0,-198.0,483.0,11755.0,10367.0,0.75,1.28,2372.0,2012-12
META,1458.0,1045.0,373.0,219.0,219.0,2386.0,2499.0,2325.0,11042.0,3535.0,2533.0,87.0,15163.0,1063.0,3339.0,11824.0,15163.0,219.0,719.0,-327.0,606.0,-327.0,392.0,11824.0,10323.0,0.72,1.28,2411.0,2013-03
META,1813.0,1348.0,562.0,333.0,333.0,2407.0,2502.0,3001.0,11421.0,3591.0,2577.0,95.0,15724.0,1080.0,3375.0,12349.0,15724.0,333.0,1322.0,-268.0,792.0,-268.0,1054.0,12349.0,10718.0,0.74,1.27,2431.0,2013-06
META,2016.0,1509.0,736.0,425.0,425.0,2430.0,2528.0,3100.0,10549.0,3821.0,2685.0,90.0,14933.0,984.0,1885.0,13048.0,14933.0,425.0,950.0,-284.0,1010.0,-284.0,666.0,13048.0,11439.0,0.75,1.14,2453.0,2013-09
META,2586.0,2095.0,1132.0,523.0,523.0,2456.0,2556.0,3323.0,13070.0,4142.0,2882.0,221.0,17895.0,1100.0,2425.0,15470.0,17895.0,523.0,1231.0,-483.0,1406.0,-483.0,748.0,15470.0,13748.0,0.81,1.16,2547.0,2013-12
META,2502.0,2040.0,1075.0,642.0,642.0,2545.0,2609.0,2998.0,14060.0,4370.0,3074.0,212.0,19028.0,1037.0,2291.0,16737.0,19028.0,642.0,1285.0,-363.0,1339.0,-363.0,922.0,16737.0,15055.0,0.82,1.14,2564.0,2014-03
META,2910.0,2437.0,1390.0,791.0,791.0,2560.0,2615.0,4384.0,15557.0,4794.0,3334.0,206.0,20769.0,1214.0,2423.0,18346.0,20769.0,791.0,1341.0,-469.0,1647.0,-469.0,872.0,18346.0,16674.0,0.84,1.13,2575.0,2014-06
META,3203.0,2638.0,1397.0,806.0,806.0,2587.0,2644.0,8999.0,16115.0,5319.0,3703.0,441.0,24188.0,1234.0,2950.0,21238.0,24188.0,806.0,1248.0,-482.0,1686.0,-482.0,766.0,21238.0,17309.0,0.82,1.14,2608.0,2014-09
META,3851.0,3199.0,1133.0,701.0,701.0,2761.0,2808.0,4315.0,13390.0,5784.0,3967.0,699.0,39966.0,1424.0,3870.0,36096.0,39966.0,701.0,3452.0,-517.0,1566.0,-517.0,2935.0,36096.0,14186.0,0.83,1.11,2778.0,2014-12
META,3543.0,2889.0,933.0,512.0,512.0,2784.0,2836.0,3419.0,15004.0,6574.0,4619.0,605.0,42007.0,1746.0,4506.0,37501.0,42007.0,512.0,1700.0,-502.0,1390.0,-502.0,1198.0,37501.0,15722.0,0.82,1.12,2806.0,2015-03
META,4042.0,3374.0,1273.0,719.0,719.0,2796.0,2850.0,5123.0,16951.0,6916.0,4955.0,594.0,44130.0,1881.0,4678.0,39452.0,44130.0,719.0,1880.0,-549.0,1732.0,-549.0,1331.0,39452.0,17822.0,0.83,1.12,2800.0,2015-06
META,4501.0,3781.0,1459.0,896.0,896.0,2808.0,2863.0,4308.0,19139.0,7370.0,5335.0,534.0,46469.0,1792.0,5049.0,41420.0,46469.0,896.0,2192.0,-780.0,1945.0,-780.0,1412.0,41420.0,19959.0,0.84,1.12,2814.0,2015-09
META,5841.0,5017.0,2560.0,1561.0,1561.0,2824.0,2868.0,4907.0,21652.0,7819.0,5687.0,796.0,49407.0,1925.0,5189.0,44218.0,49407.0,1561.0,4548.0,-692.0,3103.0,-692.0,3856.0,44218.0,22946.0,0.86,1.12,2834.0,2015-12
META,5382.0,4544.0,2010.0,1738.0,1738.0,2843.0,2905.0,6456.0,23812.0,8813.0,6467.0,700.0,52075.0,1809.0,4925.0,47150.0,52075.0,1738.0,3477.0,-1132.0,2562.0,-1132.0,2345.0,47150.0,26054.0,0.84,1.1,2850.0,2016-03
META,6436.0,5519.0,2734.0,2283.0,2283.0,2856.0,2921.0,5108.0,27010.0,9756.0,7104.0,703.0,55739.0,2211.0,5356.0,50383.0,55739.0,2283.0,3665.0,-995.0,3319.0,-995.0,2670.0,50383.0,29461.0,0.86,1.11,2862.0,2016-06
META,7011.0,6024.0,3117.0,2627.0,2627.0,2871.0,2931.0,6038.0,30328.0,10778.0,7899.0,660.0,59674.0,2595.0,5559.0,54115.0,59674.0,2627.0,4036.0,-1095.0,3708.0,-1095.0,2941.0,54115.0,33328.0,0.86,1.1,2877.0,2016-09
META,8809.0,7762.0,4567.0,3569.0,3569.0,2881.0,2946.0,8903.0,34401.0,11803.0,8591.0,1312.0,64961.0,2875.0,5767.0,59194.0,64961.0,3569.0,4930.0,-1269.0,5181.0,-1269.0,3661.0,59194.0,38537.0,0.88,1.1,2892.0,2016-12
META,8032.0,6873.0,3327.0,3064.0,3064.0,2891.0,2944.0,7104.0,36930.0,13032.0,9462.0,1836.0,68714.0,2928.0,6526.0,62188.0,68714.0,3064.0,5058.0,-1271.0,3998.0,-1271.0,3787.0,62188.0,41702.0,0.86,1.1,2893.0,2017-03
META,9321.0,8084.0,4401.0,3894.0,3894.0,2900.0,2951.0,6252.0,40804.0,14668.0,10628.0,2096.0,73843.0,3315.0,7362.0,66481.0,73843.0,3895.0,5360.0,-1444.0,5130.0,-1444.0,3916.0,66481.0,46166.0,0.87,1.11,2900.0,2017-06
META,10328.0,8880.0,5122.0,4707.0,4707.0,2904.0,2956.0,7201.0,44203.0,16446.0,12158.0,2374.0,78998.0,3305.0,7790.0,71208.0,78998.0,4706.0,6127.0,-1755.0,5894.0,-1755.0,4372.0,71208.0,50945.0,0.86,1.11,2906.0,2017-09
META,12972.0,11361.0,7352.0,4269.0,4269.0,2910.0,2962.0,8079.0,48563.0,18337.0,13721.0,2135.0,84524.0,3760.0,10177.0,74347.0,84524.0,4269.0,7671.0,-2263.0,8205.0,-2263.0,5408.0,74347.0,54242.0,0.88,1.14,2906.0,2017-12
META,11966.0,10039.0,5449.0,4988.0,4988.0,2906.0,2945.0,12082.0,50412.0,21292.0,16211.0,2319.0,88945.0,5086.0,11325.0,77620.0,88945.0,4988.0,7860.0,-2812.0,6398.0,-2812.0,5048.0,77620.0,57617.0,0.84,1.15,2902.0,2018-03
META,13231.0,11017.0,5863.0,5106.0,5106.0,2895.0,2930.0,11552.0,49833.0,23918.0,18357.0,2265.0,90291.0,4670.0,10909.0,79382.0,90291.0,5105.0,6298.0,-3460.0,6897.0,-3460.0,2838.0,79382.0,59546.0,0.83,1.14,2891.0,2018-06
META,13727.0,11309.0,5781.0,5137.0,5137.0,2885.0,2913.0,9637.0,49147.0,27196.0,21112.0,2438.0,92452.0,5462.0,12110.0,80342.0,92452.0,5137.0,7498.0,-3342.0,6888.0,-3342.0,4156.0,80342.0,60587.0,0.82,1.15,2873.0,2018-09
META,16914.0,14118.0,7820.0,6882.0,6882.0,2875.0,2891.0,10019.0,50480.0,31573.0,24683.0,2576.0,97334.0,7017.0,13207.0,84127.0,97334.0,6882.0,7618.0,-4301.0,9045.0,-4301.0,3317.0,84127.0,64532.0,0.83,1.16,2854.0,2018-12
META,15077.0,12261.0,3317.0,2429.0,2429.0,2856.0,2869.0,11076.0,53300.0,41749.0,34092.0,2602.0,109477.0,9908.0,22961.0,86516.0,109477.0,2429.0,9308.0,-3837.0,4672.0,-3837.0,5471.0,86516.0,67033.0,0.81,1.27,2856.0,2019-03
META,16886.0,13579.0,4626.0,2616.0,2616.0,2855.0,2875.0,13877.0,57961.0,46023.0,37271.0,2446.0,117006.0,12979.0,28244.0,88762.0,117006.0,2616.0,8616.0,-3633.0,6128.0,-3633.0,4983.0,88762.0,69434.0,0.8,1.32,2854.0,2019-06
META,17652.0,14497.0,7185.0,6091.0,6091.0,2854.0,2874.0,15979.0,62079.0,50333.0,40687.0,2461.0,124418.0,13328.0,30419.0,93999.0,124418.0,6091.0,9307.0,-3532.0,8601.0,-3532.0,5775.0,93999.0,74808.0,0.82,1.32,2854.0,2019-09
META,21082.0,17591.0,8858.0,7349.0,7349.0,2851.0,2879.0,19079.0,66225.0,55446.0,44783.0,2673.0,133376.0,15053.0,32322.0,101054.0,133376.0,7349.0,9083.0,-4100.0,10326.0,-4100.0,4983.0,101054.0,81445.0,0.83,1.32,2852.0,2019-12
META,17737.0,14278.0,5893.0,4902.0,4902.0,2851.0,2868.0,23618.0,69349.0,58098.0,46486.0,2887.0,138371.0,15069.0,33067.0,105304.0,138371.0,4902.0,11001.0,-3558.0,7490.0,-3558.0,7443.0,105304.0,85655.0,0.8,1.31,2851.0,2020-03
META,18687.0,14858.0,5963.0,5178.0,5178.0,2850.0,2879.0,21045.0,68130.0,61517.0,48435.0,3238.0,139691.0,11308.0,29244.0,110447.0,139691.0,5179.0,3877.0,-3255.0,7667.0,-3255.0,622.0,110447.0,90559.0,0.8,1.26,2850.0,2020-06
META,21470.0,17276.0,8040.0,7846.0,7846.0,2850.0,2891.0,11617.0,65799.0,65867.0,51730.0,2969.0,146437.0,11944.0,28706.0,117731.0,146437.0,7846.0,9829.0,-3689.0,9738.0,-3689.0,6140.0,117731.0,97956.0,0.8,1.24,2850.0,2020-09
META,28072.0,22862.0,12775.0,11219.0,11219.0,2854.0,2903.0,17576.0,75670.0,70399.0,54981.0,2758.0,159316.0,14981.0,31026.0,128290.0,159316.0,11219.0,14040.0,-4613.0,14638.0,-4613.0,9427.0,128290.0,108617.0,0.81,1.24,2849.0,2020-12
META,26171.0,21040.0,11378.0,9497.0,9497.0,2847.0,2882.0,19513.0,77322.0,74412.0,57922.0,2376.0,163523.0,12717.0,29866.0,133657.0,163523.0,9497.0,12242.0,-4272.0,13350.0,-4272.0,7970.0,133657.0,114096.0,0.8,1.22,2841.0,2021-03
META,29077.0,23678.0,12367.0,10394.0,10394.0,2834.0,2877.0,16186.0,80697.0,79169.0,61434.0,2352.0,170609.0,14874.0,32382.0,138227.0,170609.0,10395.0,13247.0,-4612.0,14353.0,-4612.0,8635.0,138227.0,118494.0,0.81,1.23,2826.0,2021-06
META,29010.0,23239.0,10423.0,9194.0,9194.0,2814.0,2859.0,14496.0,75421.0,83438.0,64789.0,3187.0,169585.0,17812.0,36225.0,133360.0,169585.0,9193.0,14090.0,-4314.0,12418.0,-4314.0,9776.0,133360.0,113930.0,0.8,1.27,2793.0,2021-09
META,33671.0,27323.0,12585.0,10285.0,10285.0,2764.0,2808.0,16601.0,66666.0,90044.0,69964.0,2751.0,165987.0,21135.0,41108.0,124879.0,165987.0,10285.0,18104.0,-5277.0,14599.0,-5277.0,12827.0,124879.0,105048.0,0.81,1.33,2741.0,2021-12
META,27908.0,21903.0,8524.0,7465.0,7465.0,2725.0,2742.0,14886.0,59265.0,95276.0,73823.0,3522.0,164218.0,21086.0,40990.0,123228.0,164218.0,7465.0,14076.0,-5315.0,10680.0,-5315.0,8761.0,123228.0,102395.0,0.78,1.33,2714.0,2022-03
META,28822.0,23630.0,8358.0,6687.0,6687.0,2704.0,2713.0,12681.0,55987.0,104152.0,81718.0,4344.0,169779.0,22217.0,44012.0,125767.0,169779.0,6687.0,12196.0,-7528.0,10337.0,-7528.0,4668.0,125767.0,104573.0,0.82,1.35,2697.0,2022-06
META,27714.0,21998.0,5664.0,4395.0,4395.0,2682.0,2687.0,14308.0,58315.0,110772.0,87379.0,5529.0,178894.0,22687.0,54800.0,124094.0,178894.0,4395.0,9692.0,-9355.0,7839.0,-9355.0,337.0,124094.0,102951.0,0.79,1.44,2687.55,2022-09
LCID,0.232,-3.088,-497.05,-524.403,-524.403,1217.032,1217.032,4796.88,4986.801,1159.418,1109.683,42.7,6139.184,269.408,1294.026,4845.158,6139.184,-524.403,-291.597,-92.78,-482.167,-92.78,-384.377,4845.158,4845.158,-13.31,1.27,1641.64,2021-09
LCID,26.392,-125.081,-485.684,-1045.68,-1045.68,1647.556,1647.556,6262.905,6506.977,1430.14,1344.127,30.609,7881.713,396.101,3972.358,3909.355,7881.713,-1045.68,-312.732,-121.907,-449.398,-121.907,-434.639,3909.355,3909.355,-4.74,2.02,1647.56,2021-12
LCID,57.675,-188.295,-597.53,-81.286,-81.286,1654.322,1654.322,5391.844,5864.431,1618.3,1494.169,43.240000000001,7401.84,511.94,3572.371,3829.469,7401.84,-81.286,-494.649,-185.082,-559.288,-185.082,-679.731,3829.469,3829.469,-3.26,1.93,1666.74,2022-03
LCID,97.336,-195.006,-559.199,-220.425,-220.425,1669.304,1669.304,3157.449,4966.489,1980.145,1813.642,71.233,7129.419,654.096,3419.033,3710.386,7129.419,-220.425,-513.628,-309.818,-516.751,-309.818,-823.446,3710.386,3710.386,-2.0,1.92,1672.54,2022-06
LCID,195.457,-297.026,-687.523,-530.101,-530.101,1676.049,1690.964,1264.136,4156.428,2383.564,2166.154,51.494000000001,6887.811,825.124,3656.564,3231.247,6887.811,-530.101,-569.466,-290.064,-636.87,-290.064,-859.53,3231.247,3231.247,-1.52,2.13,1680.15,2022-09
GOOG,1256.516,709.735,442.77,369.193,369.193,5322.118,5732.238,482.572,3158.474,678.981,474.829,45.645,3865.199,393.328,438.337,3426.862,3865.199,369.193,529.622,-142.391,498.963,-142.391,387.231,3426.862,3240.611,0.56,1.13,11083.2,2005-03
GOOG,1384.495,787.4,475.698,342.814,342.814,5414.578,5744.758,753.472,3649.21,780.749,576.597,55.307,4497.718,448.37,543.861,3953.857,4497.718,342.814,624.619,-157.463,542.627,-157.463,467.156,3953.857,3737.253,0.57,1.14,11159.0,2005-06
GOOG,1578.456,923.302,529.171,381.182,381.182,5502.598,5793.458,5518.569,8382.685,1173.116,803.078,36.63500000000199,9451.001,559.848,657.933,8793.068,9451.001,381.182,646.747,-292.532,605.136,-292.532,354.215,8793.068,8564.465,0.58,1.07,11810.5,2005-09
GOOG,1919.092,1142.057,659.639,372.208,372.208,5828.218,6079.458,3877.174,9001.071,1417.425,961.749,31.310000000001,10271.813,745.384,852.856,9418.957,10271.813,372.208,658.434,-245.831,754.364,-245.831,412.603,9418.957,9141.274,0.6,1.09,11878.0,2005-12
GOOG,2253.755,1349.636,742.699,592.291,592.291,5877.918,6082.458,2935.179,9555.957,1749.568,1209.681,49.853000000001,11294.87,980.024,1051.602,10243.268,11294.87,592.291,824.804,-344.938,853.857,-344.938,479.866,10243.268,9763.889,0.6,1.1,12111.7,2006-03
GOOG,2455.991,1466.959,815.372,721.077,721.077,6028.198,6200.758,4015.922,11058.107,2452.055,1799.766,1072.935,14396.006,977.43,1038.998,13357.008,14396.006,721.077,840.586,-699.0,941.593,-699.0,141.586,13357.008,12891.81,0.6,1.08,12162.6,2006-06
GOOG,2689.673,1640.945,931.331,733.361,733.361,6067.998,6211.478,3038.341,11858.243,2957.58,2174.314,117.533,15693.232,1216.047,1296.145,14397.087,15693.232,733.361,1004.324,-492.222,1076.641,-492.222,512.102,14397.087,13882.536,0.61,1.09,12234.4,2006-09
GOOG,3205.498,1922.35,1060.594,1030.717,1030.717,6138.098,6269.137,3544.671,13039.847,3289.594,2395.239,114.455,18473.351,1304.587,1433.511,17039.84,18473.351,1030.717,910.794,-366.638,1249.844,-366.638,544.156,17039.84,15147.88,0.6,1.08,12426.2,2006-12
GOOG,3663.971,2193.545,1221.209,1002.162,1002.162,6186.298,6297.397,4081.34,14080.774,3876.274,2826.717,129.903,20015.438,1254.353,1638.228,18377.21,20015.438,1002.162,1219.593,-596.893,1426.201,-596.893,622.7,18377.21,16430.118,0.6,1.09,12449.8,2007-03
GOOG,3871.985,2311.73,1104.615,925.12,925.12,6208.718,6309.377,4493.652,14857.523,4401.193,3219.28,245.575,21423.885,1319.195,1764.277,19659.608,21423.885,925.12,1229.926,-575.098,1327.97,-575.098,654.828,19659.608,17596.905,0.6,1.09,12473.3,2007-06
GOOG,4231.351,2568.772,1317.842,1069.989,1069.989,6224.418,6331.517,5106.404,15733.761,4914.422,3588.814,207.288,23340.65,1782.667,2303.879,21036.771,23340.65,1069.989,1632.643,-552.64,1567.217,-552.64,1080.003,21036.771,18274.122,0.61,1.11,12501.5,2007-09
GOOG,4826.679,2870.855,1440.734,1206.449,1206.449,6245.038,6358.517,6081.593,17289.138,5519.912,4039.261,201.749,25335.806,2035.602,2646.127,22689.679,25335.806,1206.449,1693.248,-678.209,1730.67,-678.209,1015.039,22689.679,19943.715,0.59,1.12,12523.0,2007-12
GOOG,5186.043,3075.507,1546.235,1307.086,1307.086,6262.577,6347.837,6519.749,15464.931,6430.853,4741.724,345.99,27604.982,2460.475,3267.447,24337.535,27604.982,1307.086,1779.446,-841.597,1882.759,-841.597,937.849,24337.535,18342.164,0.59,1.13,12551.6,2008-03
GOOG,5367.212,3219.637,1577.965,1247.391,1247.391,6276.337,6360.457,7363.536,16316.837,7013.003,5137.71,664.923,29179.786,2345.515,3266.771,25913.015,29179.786,1247.391,1766.154,-697.517,1969.572,-697.517,1068.637,25913.015,19920.219,0.6,1.13,12565.7,2008-06
GOOG,5541.391,3368.001,1647.565,1289.938,1289.938,6284.817,6355.517,8370.469,17962.851,7325.792,5213.167,660.697,30806.974,2224.277,3332.112,27474.862,30806.974,1289.939,2184.958,-451.503,2033.811,-451.503,1733.455,27474.862,21605.499,0.61,1.12,12578.0,2008-09
